"ID_A"|"sci_name_1"|"ID_R"|"sci_name_2"|"CO_PROJET"|"STATUT"|"field_synonym_status"|"NOTES"
20982|"Ixia campanulata Houtt."|21090|"Ixia anemonaeflora Jacq."|"FSA"|"="|116074|
20982|"Ixia campanulata Houtt."|35382|"Ixia aristata Thunb."|"FSA"|"="|116074|"non Ker Gawl., nec Schneev. - fide Fl. S. Africa 7(2:1): 45"
20982|"Ixia campanulata Houtt."|35395|"Ixia coccinea Thunb."|"FSA"|"="|116074|"p.p."
20982|"Ixia campanulata Houtt."|35403|"Gladiolus coccineus (Thunb.) Schrank"|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 45"
20982|"Ixia campanulata Houtt."|35409|"Ixia coccinea Eckl."|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 80"
20982|"Ixia campanulata Houtt."|35630|"Ixia speciosa Andrews"|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 45"
20982|"Ixia campanulata Houtt."|35633|"Ixia concolor Salisb."|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 45"
20982|"Ixia campanulata Houtt."|35635|"Ixia crateroides Ker Gawl."|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 45"
20983|"Ixia capillaris L. f."|21060|"Ixia gracilis Salisb."|"FSA"|"="|116074|
20983|"Ixia capillaris L. f."|21061|"Ixia capillaris var. gracillima Ker Gawl."|"FSA"|"="|116074|
20983|"Ixia capillaris L. f."|21062|"Ixia tenella Klatt"|"FSA"|"="|116074|
20991|"Ixia dubia Vent."|35484|"Ixia angustifolia Eckl."|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 55"
20991|"Ixia dubia Vent."|35494|"Gladiolus umbellatus Schrank"|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 55"
20992|"Ixia erubescens Goldblatt"|20988|"Ixia crispa auct."|"FSA"|"="|116074|"sensu G.J.Lewis, non L.f."
20992|"Ixia erubescens Goldblatt"|21088|"Ixia crispa L. f."|"FSA"|"="|116074|
20992|"Ixia erubescens Goldblatt"|35156|"Agretta crispa (L. f.) Eckl."|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 77"
21005|"Ixia longituba N.E. Br. var. longituba"|35384|"Ixia aristata Ker Gawl."|"FSA"|"="|116074|"non Thunb., nec Schneev. - fide Fl. S. Africa 7(2:1): 63"
21008|"Ixia maculata var. fuscocitrina (Desf. ex DC.) G.J. Lewis"|35534|"Ixia fuscocitrina Desf. ex DC."|"FSA"|"#"|116072|"- fide Fl. S. Africa 7(2:1): 59"
21008|"Ixia maculata var. fuscocitrina (Desf. ex DC.) G.J. Lewis"|35536|"Ixia pallideflavens Eckl."|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 59"
21010|"Ixia maculata L. var. maculata"|35526|"Ixia duckittiae L. Bolus"|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 58"
21010|"Ixia maculata L. var. maculata"|35527|"Ixia vitellina Eckl."|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 58"
21010|"Ixia maculata L. var. maculata"|35529|"Ixia ochracea Eckl."|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 58"
21010|"Ixia maculata L. var. maculata"|35530|"Ixia conica Salisb."|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 58"
21010|"Ixia maculata L. var. maculata"|35532|"Ixia milleri P. J. Bergius"|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 58"
21011|"Ixia marginifolia Salisb. ex G.J. Lewis"|47408|"Morphixia lancea (Jacq.) Klatt"|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 12"
21011|"Ixia marginifolia Salisb. ex G.J. Lewis"|47415|"Ixia lancea Jacq."|"FSA"|"="|116074|"non Thunb. - fide Fl. S. Africa 7(2:1): 12"
21011|"Ixia marginifolia Salisb. ex G.J. Lewis"|47418|"Hyalis marginifolia Salisb."|"FSA"|"#"|116072|"- fide Fl. S. Africa 7(2:1): 12"
21011|"Ixia marginifolia Salisb. ex G.J. Lewis"|227263|"Ixia capillaris var. stricta Ker Gawl."|"FSA"|"="|116074|
21011|"Ixia marginifolia Salisb. ex G.J. Lewis"|227278|"Ixia capillaris var. lancea Ker Gawl."|"FSA"|"?"|116073|
21014|"Ixia micrandra Baker var. micrandra"|35161|"Agretta grandiflora Eckl."|"FSA"|"="|116074|"- fide Fl. Cap. 6: 78"
21015|"Ixia micrandra var. minor G.J. Lewis"|35345|"Watsonia retusa Klatt"|"FSA"|"="|116074|"- fide Goldblatt, the Genus Watsonia,144"
21016|"Ixia monadelpha D. Delaroche"|35434|"Ixia columellaris Ker Gawl."|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 61"
21016|"Ixia monadelpha D. Delaroche"|35435|"Ixia columellaris var. angustifolia Andrews"|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 61"
21016|"Ixia monadelpha D. Delaroche"|35437|"Ixia angustifolia (Andrews) Klatt"|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 61"
21016|"Ixia monadelpha D. Delaroche"|35438|"Ixia galaxioides Klatt"|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 61"
21016|"Ixia monadelpha D. Delaroche"|35440|"Ixia variegata Banks ex Schult."|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 61"
21016|"Ixia monadelpha D. Delaroche"|35442|"Ixia cartilaginea Lam."|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 61"
21016|"Ixia monadelpha D. Delaroche"|35444|"Ixia columnaris Salisb."|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 61"
21016|"Ixia monadelpha D. Delaroche"|35446|"Ixia columnaris var. purpurea Andrews"|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 61"
21016|"Ixia monadelpha D. Delaroche"|35448|"Ixia columnaris var. latifolia Andrews"|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 61"
21016|"Ixia monadelpha D. Delaroche"|35450|"Ixia columnaris var. grandiflora Andrews"|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 61"
21016|"Ixia monadelpha D. Delaroche"|35452|"Ixia grandiflora (Andrews) Pers."|"FSA"|"="|116074|"non D.Delaroche. - fide Fl. S. Africa 7(2:1): 61"
21016|"Ixia monadelpha D. Delaroche"|35454|"Ixia purpurea (Andrews) Klatt"|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 61"
21016|"Ixia monadelpha D. Delaroche"|35456|"Morphixia angustifolia (Andrews) Klatt"|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 61"
21016|"Ixia monadelpha D. Delaroche"|35458|"Morphixia columellaris (Ker Gawl.) Klatt"|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 61"
21016|"Ixia monadelpha D. Delaroche"|35460|"Morphixia grandiflora (Andrews) Klatt"|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 61"
21016|"Ixia monadelpha D. Delaroche"|35462|"Morphixia latifolia (Andrews) Klatt"|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 61"
21016|"Ixia monadelpha D. Delaroche"|35468|"Morphixia purpurea (Andrews) Klatt"|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 61"
21016|"Ixia monadelpha D. Delaroche"|35471|"Morphixia monadelpha (D. Delaroche) Klatt"|"FSA"|"#"|116072|"- fide Fl. S. Africa 7(2:1): 61"
21016|"Ixia monadelpha D. Delaroche"|35476|"Galaxia ixiiflora DC."|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 61"
21016|"Ixia monadelpha D. Delaroche"|35480|"Galaxia ramosa DC."|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 61"
21020|"Ixia orientalis L. Bolus"|35372|"Ixia alba Eckl."|"FSA"|"="|116074|"non L. - fide Fl. S. Africa 7(2:1): 33"
21020|"Ixia orientalis L. Bolus"|35773|"Tritonia schlechteri Baker"|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 125"
21020|"Ixia orientalis L. Bolus"|227251|"Ixia scariosa var. longifolia Baker"|"FSA"|"?"|116073|
21021|"Ixia paniculata D. Delaroche"|35116|"Houttuynia capensis Houtt."|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 66"
21021|"Ixia paniculata D. Delaroche"|35134|"Gladiolus ixioides Thunb."|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 66"
21021|"Ixia paniculata D. Delaroche"|227246|"Tritonia longiflora (P. J. Bergius) Ker Gawl."|"FSA"|"="|116074|
21021|"Ixia paniculata D. Delaroche"|227247|"Ixia longiflora P. J. Bergius"|"FSA"|"="|116074|
21021|"Ixia paniculata D. Delaroche"|227248|"Tritonia concolor Sweet"|"FSA"|"="|116074|
21021|"Ixia paniculata D. Delaroche"|227276|"Tritonia paniculata (D. Delaroche) Klatt"|"FSA"|"#"|116072|
21023|"Ixia patens Aiton var. patens"|35379|"Gladiolus pyramidalis Burm. f."|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 43"
21023|"Ixia patens Aiton var. patens"|35380|"Ixia aristata Schneev."|"FSA"|"="|116074|"non Ker Gawl., nec Thunb. - fide Fl. S. Africa 7(2:1): 43"
21023|"Ixia patens Aiton var. patens"|35389|"Ixia flaccida Salisb."|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 43"
21023|"Ixia patens Aiton var. patens"|35391|"Ixia filiformis Vent."|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 43"
21023|"Ixia patens Aiton var. patens"|35395|"Ixia coccinea Thunb."|"FSA"|"="|116074|"p.p. - fide Fl. S. Africa 7(2:1): 43"
21023|"Ixia patens Aiton var. patens"|35410|"Ixia candida Delile"|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 43"
21023|"Ixia patens Aiton var. patens"|35412|"Ixia pallens Aiton ex Steud."|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 43"
21023|"Ixia patens Aiton var. patens"|35421|"Ixia densiflora Klatt"|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 43"
21023|"Ixia patens Aiton var. patens"|35422|"Ixia dispar N.E. Br."|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 44"
21023|"Ixia patens Aiton var. patens"|35424|"Ixia angusta L. Bolus"|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 44"
21023|"Ixia patens Aiton var. patens"|35575|"Ixia punicea Eckl."|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 43"
21027|"Ixia polystachya var. lutea (Ker Gawl.) G.J. Lewis"|35543|"Ixia erecta Jacq."|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 39"
21027|"Ixia polystachya var. lutea (Ker Gawl.) G.J. Lewis"|35564|"Ixia erecta var. lutea Ker Gawl."|"FSA"|"#"|116072|"- fide Fl. S. Africa 7(2:1): 39"
21027|"Ixia polystachya var. lutea (Ker Gawl.) G.J. Lewis"|35566|"Ixia lutea (Ker Gawl.) Baker"|"FSA"|"#"|116072|"- fide Fl. S. Africa 7(2:1): 39"
21028|"Ixia polystachya L. var. polystachya"|35163|"Agretta retusa Steud."|"FSA"|"="|116074|"- fide Steud., Nom. Bot. éd. 2, 37"
21028|"Ixia polystachya L. var. polystachya"|35555|"Ixia leucantha Jacq."|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 37"
21028|"Ixia polystachya L. var. polystachya"|35556|"Ixia serotina Salisb."|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 37"
21028|"Ixia polystachya L. var. polystachya"|35558|"Ixia lilacina Eckl."|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 37"
21028|"Ixia polystachya L. var. polystachya"|35559|"Wuerthia elegans Regel"|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 37"
21028|"Ixia polystachya L. var. polystachya"|35561|"Ixia elegans (Regel) N.E. Br."|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 37"
21038|"Ixia scillaris L. var. scillaris"|35158|"Agretta pentandra Eckl."|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 79"
21038|"Ixia scillaris L. var. scillaris"|35776|"Tritonia scillaris (L.) Baker"|"FSA"|"#"|116072|"- fide Fl. Cap. 6: 120"
21041|"Ixia stohriae L. Bolus"|227249|"Tritonixia conferta Klatt"|"FSA"|"="|116074|"non R.C.Foster"
21043|"Ixia stricta (Eckl. ex Klatt) G.J. Lewis"|35160|"Agretta stricta Eckl."|"FSA"|"#"|116072|"- fide Fl. S. Africa 7(2:1): 73"
21046|"Ixia trinervata (Baker) G.J. Lewis"|35784|"Tritonia trinervata Baker"|"FSA"|"#"|116072|"- fide Fl. S. Africa 7(2:1): 75"
21048|"Ixia versicolor G.J. Lewis"|35517|"Ixia caerulescens Eckl."|"FSA"|"="|116074|"- fide Fl. S. Africa 7(2:1): 51"
21148|"Gladiolus abbreviatus Andrews"|21114|"Antholyza abbreviata (Andrews) Pers."|"FSA"|"#"|116072|
21148|"Gladiolus abbreviatus Andrews"|22327|"Homoglossum abbreviatum (Andrews) Goldblatt"|"FSA"|"#"|116072|
21148|"Gladiolus abbreviatus Andrews"|22353|"Petamenes abbreviatus (Andrews) N.E. Br."|"FSA"|"#"|116072|
21150|"Gladiolus alatus L."|21151|"Gladiolus alatus var. algoensis Herb."|"FSA"|"="|116074|
21150|"Gladiolus alatus L."|21534|"Gladiolus algoensis (Herb.) Sweet"|"FSA"|"="|116074|
21157|"Gladiolus appendiculatus G.J. Lewis"|21158|"Gladiolus appendiculatus var. longifolius G.J. Lewis"|"FSA"|"="|116074|
21163|"Gladiolus aureus Baker"|22328|"Homoglossum aureum (Baker) Oberm."|"FSA"|"#"|116072|
21167|"Gladiolus blommesteinii L. Bolus"|21610|"Gladiolus blommesteinii var. major L. Bolus"|"FSA"|"="|116074|
21168|"Gladiolus bonaspei Goldblatt & M. P. de Vos"|22334|"Homoglossum merianellum var. aureum G.J. Lewis"|"FSA"|"="|116074|
21168|"Gladiolus bonaspei Goldblatt & M. P. de Vos"|22335|"Homoglossum merianellum (L.) Baker var. merianellum"|"FSA"|"="|116074|
21168|"Gladiolus bonaspei Goldblatt & M. P. de Vos"|22372|"Petamenes pilosus (Klatt) Goldblatt"|"FSA"|"="|116074|
21168|"Gladiolus bonaspei Goldblatt & M. P. de Vos"|35279|"Antholyza merianella L."|"FSA"|"="|116074|"- fide Fl. Cap. 6: 169 // Adansonia 4ème série, 11(4), 421"
21168|"Gladiolus bonaspei Goldblatt & M. P. de Vos"|35282|"Gladiolus merianellus (L.) Thunb."|"FSA"|"="|116074|"- fide Fl. Cap. 6: 169"
21168|"Gladiolus bonaspei Goldblatt & M. P. de Vos"|35284|"Watsonia pilosa Klatt"|"FSA"|"="|116074|"- fide Adansonia 4ème série 11(4), 421"
21170|"Gladiolus brevifolius Jacq."|21171|"Gladiolus brevifolius var. minor G.J. Lewis"|"FSA"|"="|116074|
21170|"Gladiolus brevifolius Jacq."|21172|"Gladiolus brevifolius var. obscurus G.J. Lewis"|"FSA"|"="|116074|
21170|"Gladiolus brevifolius Jacq."|21173|"Gladiolus brevifolius var. robustus G.J. Lewis"|"FSA"|"="|116074|
21170|"Gladiolus brevifolius Jacq."|35360|"Gladiolus andrewsii Klatt"|"FSA"|"="|116074|"- fide Gladiolus, Rev. of Sth Afr. Sp., 277"
21170|"Gladiolus brevifolius Jacq."|35826|"Gladiolus brevicollis Klatt"|"FSA"|"="|116074|"- fide Gladiolus, Rev. of Sth Afr. Sp., 277"
21174|"Gladiolus brevitubus G.J. Lewis"|20843|"Tritonia ventricosa Baker"|"FSA"|"="|116074|
21175|"Gladiolus buckerveldii (L. Bolus) Goldblatt"|21120|"Antholyza buckerveldii L. Bolus"|"FSA"|"#"|116072|
21175|"Gladiolus buckerveldii (L. Bolus) Goldblatt"|22373|"Petamenes buckerveldii (L. Bolus) N.E. Br."|"FSA"|"#"|116072|
21176|"Gladiolus bullatus Thunb. ex G.J. Lewis"|21318|"Gladiolus spathaceus Pappe ex Baker"|"FSA"|"="|116074|"non L.f."
21179|"Gladiolus carinatus Aiton"|21327|"Gladiolus tenellus Jacq."|"FSA"|"="|116074|
21179|"Gladiolus carinatus Aiton"|21611|"Gladiolus nivenii Baker"|"FSA"|"="|116074|
21179|"Gladiolus carinatus Aiton"|21612|"Gladiolus superans N.E. Br."|"FSA"|"="|116074|
21179|"Gladiolus carinatus Aiton"|21613|"Gladiolus recurvus auct."|"FSA"|"="|116074|"non L."
21179|"Gladiolus carinatus Aiton"|41516|"Gladiolus punctatus Jacq."|"FSA"|"="|116074|"non Thunb. - fide Gladiolus, Rev. of Sth Afr. Sp., 213"
21182|"Gladiolus carneus D. Delaroche"|21166|"Gladiolus blandus Aiton"|"FSA"|"="|116074|
21182|"Gladiolus carneus D. Delaroche"|21287|"Gladiolus prismatosiphon Schltr."|"FSA"|"="|116074|
21182|"Gladiolus carneus D. Delaroche"|21586|"Gladiolus trimaculatus Lam."|"FSA"|"="|116074|
21182|"Gladiolus carneus D. Delaroche"|21587|"Gladiolus ventricosus Lam."|"FSA"|"="|116074|
21182|"Gladiolus carneus D. Delaroche"|21588|"Gladiolus cuspidatus var. ventricosus (Lam.) Baker"|"FSA"|"="|116074|
21182|"Gladiolus carneus D. Delaroche"|21589|"Gladiolus albidus Jacq."|"FSA"|"="|116074|
21182|"Gladiolus carneus D. Delaroche"|21590|"Gladiolus blandus var. albidus (Jacq.) Ker Gawl."|"FSA"|"="|116074|
21182|"Gladiolus carneus D. Delaroche"|21591|"Gladiolus cordatus Thunb."|"FSA"|"="|116074|
21182|"Gladiolus carneus D. Delaroche"|21592|"Gladiolus campanulatus Andrews"|"FSA"|"="|116074|
21182|"Gladiolus carneus D. Delaroche"|21593|"Gladiolus blandus var. campanulatus (Andrews) Ker Gawl."|"FSA"|"="|116074|
21182|"Gladiolus carneus D. Delaroche"|21594|"Gladiolus blandus var. purpureo-albescens Ker Gawl."|"FSA"|"="|116074|
21182|"Gladiolus carneus D. Delaroche"|21595|"Gladiolus lunulatus Klatt"|"FSA"|"="|116074|
21182|"Gladiolus carneus D. Delaroche"|21596|"Gladiolus blandus var. excelsus Ker Gawl."|"FSA"|"="|116074|
21182|"Gladiolus carneus D. Delaroche"|21597|"Gladiolus pictus Sweet"|"FSA"|"="|116074|
21182|"Gladiolus carneus D. Delaroche"|21598|"Gladiolus excelsus (Ker Gawl.) Sweet"|"FSA"|"="|116074|
21182|"Gladiolus carneus D. Delaroche"|21599|"Gladiolus expallescens Schrank"|"FSA"|"="|116074|
21182|"Gladiolus carneus D. Delaroche"|21600|"Gladiolus vinulus Klatt"|"FSA"|"="|116074|
21182|"Gladiolus carneus D. Delaroche"|21601|"Gladiolus macowanianus Klatt"|"FSA"|"="|116074|
21182|"Gladiolus carneus D. Delaroche"|21602|"Gladiolus cuspidatus var. ensifolius Baker"|"FSA"|"="|116074|
21182|"Gladiolus carneus D. Delaroche"|21603|"Gladiolus callistus F. Bolus"|"FSA"|"="|116074|
21182|"Gladiolus carneus D. Delaroche"|21604|"Gladiolus callistus var. gracilior F. Bolus"|"FSA"|"="|116074|
21182|"Gladiolus carneus D. Delaroche"|21605|"Gladiolus eximius Ingram"|"FSA"|"="|116074|
21182|"Gladiolus carneus D. Delaroche"|35828|"Gladiolus dubius Eckl."|"FSA"|"="|116074|"- fide Goldblatt, Gladiolus in Sth. Afr., 130"
21182|"Gladiolus carneus D. Delaroche"|35829|"Gladiolus lemonius Pourr. ex Steud."|"FSA"|"="|116074|"- fide Goldblatt, Gladiolus in Sth. Afr., 130"
21182|"Gladiolus carneus D. Delaroche"|35848|"Gladiolus tabularis Eckl."|"FSA"|"="|116074|"- fide Gladiolus, Rev. of Sth Afr. Sp., 95+258"
21183|"Gladiolus caryophyllaceus (Burm. f.) Poir."|21121|"Antholyza caryophyllacea Burm. f."|"FSA"|"#"|116072|
21183|"Gladiolus caryophyllaceus (Burm. f.) Poir."|21614|"Gladiolus similis Eckl."|"FSA"|"="|116074|
21183|"Gladiolus caryophyllaceus (Burm. f.) Poir."|21635|"Gladiolus hirsutus auct."|"FSA"|"="|116074|"sensu Baker, non Jacq."
21183|"Gladiolus caryophyllaceus (Burm. f.) Poir."|22348|"Homoglossum caryphyllaceum (Burm. f.) N.E. Br."|"FSA"|"#"|116072|
21183|"Gladiolus caryophyllaceus (Burm. f.) Poir."|35167|"Anisanthus caryophyllaceus (Burm. f.) Klatt"|"FSA"|"#"|116072|
21190|"Gladiolus crassifolius Baker"|21202|"Gladiolus dieterlenii E. Phillips"|"FSA"|"#"|116072|
21190|"Gladiolus crassifolius Baker"|21383|"Gladiolus thomsonii Baker"|"FSA"|"="|116074|
21190|"Gladiolus crassifolius Baker"|21384|"Gladiolus masukuensis Baker"|"FSA"|"="|116074|
21190|"Gladiolus crassifolius Baker"|21387|"Gladiolus unguiculatus auct."|"FSA"|"="|116074|"sensu Tredgold & Biegel"
21190|"Gladiolus crassifolius Baker"|21572|"Gladiolus paludosus Baker"|"FSA"|"?"|116073|
21190|"Gladiolus crassifolius Baker"|21615|"Gladiolus conrathii Baker"|"FSA"|"="|116074|
21190|"Gladiolus crassifolius Baker"|21616|"Gladiolus junodii Baker"|"FSA"|"="|116074|
21190|"Gladiolus crassifolius Baker"|21617|"Gladiolus tritoniiformis Kuntze"|"FSA"|"="|116074|
21190|"Gladiolus crassifolius Baker"|21618|"Gladiolus rachidiflorus Klatt"|"FSA"|"="|116074|
21193|"Gladiolus cunonius (L.) Gaertn."|20377|"Anomalesia cunonia (L.) N.E. Br."|"FSA"|"#"|116072|
21193|"Gladiolus cunonius (L.) Gaertn."|21122|"Antholyza cunonia L."|"FSA"|"#"|116072|
21193|"Gladiolus cunonius (L.) Gaertn."|22357|"Petamenes cunonia (L.) E. Phillips"|"FSA"|"#"|116072|
21193|"Gladiolus cunonius (L.) Gaertn."|35169|"Anisanthus cunonius (L.) Sweet"|"FSA"|"#"|116072|
21195|"Gladiolus dalenii Van Geel subsp. dalenii"|21189|"Gladiolus cooperi Baker"|"FSA"|"="|116074|
21195|"Gladiolus dalenii Van Geel subsp. dalenii"|21204|"Gladiolus dracocephalus Hook. f."|"FSA"|"="|116074|
21195|"Gladiolus dalenii Van Geel subsp. dalenii"|21263|"Gladiolus natalensis Reinw. ex Hook."|"FSA"|"="|116074|
21195|"Gladiolus dalenii Van Geel subsp. dalenii"|21275|"Gladiolus pageae L. Bolus"|"FSA"|"="|116074|
21195|"Gladiolus dalenii Van Geel subsp. dalenii"|21290|"Gladiolus psittacinus Hook."|"FSA"|"="|116074|
21195|"Gladiolus dalenii Van Geel subsp. dalenii"|21291|"Gladiolus psittacinus var. cooperi Baker"|"FSA"|"="|116074|
21195|"Gladiolus dalenii Van Geel subsp. dalenii"|21390|"Gladiolus quartinianus A. Rich."|"FSA"|"="|116074|
21195|"Gladiolus dalenii Van Geel subsp. dalenii"|21391|"Gladiolus luteolus Klatt"|"FSA"|"="|116074|
21195|"Gladiolus dalenii Van Geel subsp. dalenii"|21392|"Gladiolus garnieri Klatt"|"FSA"|"="|116074|"1872. [Klatt 1879 = G. watsonioides]"
21195|"Gladiolus dalenii Van Geel subsp. dalenii"|21393|"Gladiolus saltatorum Baker"|"FSA"|"="|116074|
21195|"Gladiolus dalenii Van Geel subsp. dalenii"|21394|"Gladiolus newii Baker"|"FSA"|"="|116074|
21195|"Gladiolus dalenii Van Geel subsp. dalenii"|21396|"Gladiolus angolensis Welw. ex Baker"|"FSA"|"="|116074|
21195|"Gladiolus dalenii Van Geel subsp. dalenii"|21397|"Gladiolus sulphureus Baker"|"FSA"|"="|116074|
21195|"Gladiolus dalenii Van Geel subsp. dalenii"|21398|"Gladiolus primulinus Baker"|"FSA"|"="|116074|
21195|"Gladiolus dalenii Van Geel subsp. dalenii"|21399|"Gladiolus kilimandscharicus Pax"|"FSA"|"="|116074|
21195|"Gladiolus dalenii Van Geel subsp. dalenii"|21400|"Gladiolus buettneri Pax"|"FSA"|"="|116074|
21195|"Gladiolus dalenii Van Geel subsp. dalenii"|21401|"Gladiolus splendidus Rendle"|"FSA"|"="|116074|
21195|"Gladiolus dalenii Van Geel subsp. dalenii"|21402|"Gladiolus taylorianus Rendle"|"FSA"|"="|116074|
21195|"Gladiolus dalenii Van Geel subsp. dalenii"|21403|"Gladiolus corneus Oliv."|"FSA"|"="|116074|
21195|"Gladiolus dalenii Van Geel subsp. dalenii"|21404|"Gladiolus affinis De Wild."|"FSA"|"="|116074|
21195|"Gladiolus dalenii Van Geel subsp. dalenii"|21405|"Gladiolus luembensis De Wild."|"FSA"|"="|116074|
21195|"Gladiolus dalenii Van Geel subsp. dalenii"|21406|"Gladiolus calothyrsus Vaupel"|"FSA"|"="|116074|
21195|"Gladiolus dalenii Van Geel subsp. dalenii"|21407|"Gladiolus boehmii Vaupel"|"FSA"|"="|116074|
21195|"Gladiolus dalenii Van Geel subsp. dalenii"|21408|"Gladiolus gallaensis Vaupel"|"FSA"|"="|116074|
21195|"Gladiolus dalenii Van Geel subsp. dalenii"|21409|"Gladiolus coccineus L. Bolus"|"FSA"|"="|116074|
21195|"Gladiolus dalenii Van Geel subsp. dalenii"|21410|"Gladiolus louwii L. Bolus"|"FSA"|"="|116074|
21195|"Gladiolus dalenii Van Geel subsp. dalenii"|21411|"Gladiolus barnardii G.J. Lewis"|"FSA"|"="|116074|
21195|"Gladiolus dalenii Van Geel subsp. dalenii"|21412|"Gladiolus caffensis Cufod."|"FSA"|"="|116074|
21195|"Gladiolus dalenii Van Geel subsp. dalenii"|21413|"Gladiolus ignescens Bojer ex Baker"|"FSA"|"="|116074|
21195|"Gladiolus dalenii Van Geel subsp. dalenii"|21527|"Gladiolus garuanus Vaupel"|"FSA"|"="|116074|
21195|"Gladiolus dalenii Van Geel subsp. dalenii"|21528|"Gladiolus hockii De Wild."|"FSA"|"="|116074|
21195|"Gladiolus dalenii Van Geel subsp. dalenii"|21537|"Gladiolus antholyzoides Baker"|"FSA"|"?"|116073|
21195|"Gladiolus dalenii Van Geel subsp. dalenii"|21538|"Gladiolus brachylimbus Baker"|"FSA"|"?"|116073|
21195|"Gladiolus dalenii Van Geel subsp. dalenii"|21540|"Gladiolus strictiflorus L. Bolus"|"FSA"|"="|116074|
21195|"Gladiolus dalenii Van Geel subsp. dalenii"|21541|"Gladiolus vogtsii L. Bolus"|"FSA"|"?"|116073|
21195|"Gladiolus dalenii Van Geel subsp. dalenii"|21620|"Gladiolus adlamii Baker"|"FSA"|"="|116074|
21195|"Gladiolus dalenii Van Geel subsp. dalenii"|21621|"Gladiolus fuscoviridis Baker"|"FSA"|"="|116074|
21195|"Gladiolus dalenii Van Geel subsp. dalenii"|21622|"Gladiolus leptophyllus L. Bolus"|"FSA"|"="|116074|
21195|"Gladiolus dalenii Van Geel subsp. dalenii"|21623|"Gladiolus leichtlinii Baker"|"FSA"|"="|116074|
21195|"Gladiolus dalenii Van Geel subsp. dalenii"|21624|"Gladiolus platyphyllus Baker"|"FSA"|"="|116074|
21195|"Gladiolus dalenii Van Geel subsp. dalenii"|21625|"Gladiolus retrocurvus G.J. Lewis"|"FSA"|"="|116074|
21195|"Gladiolus dalenii Van Geel subsp. dalenii"|21626|"Gladiolus tysonii Baker"|"FSA"|"="|116074|
21195|"Gladiolus dalenii Van Geel subsp. dalenii"|22289|"Watsonia natalensis Eckl."|"FSA"|"="|116074|
